Date,Close,High,Low,Open,Volume
2020-05-07,73.32390594,73.66911859,72.89662435,73.19837876,115215200
2020-05-08,75.0691452,75.12239804,73.65553308,73.98231154,133838400
2020-05-11,76.25037384,76.74416478,74.36958632,74.57775917,145946400
2020-05-12,75.37896729,77.38319884,75.25793879,76.93296901,162301200
2020-05-13,74.46882629,76.4779036,73.39409274,75.55808267,200622400
2020-05-14,74.92632294,74.98683718,72.98744408,73.70877657,158929200
2020-05-15,74.48336029,74.52935171,72.66793272,72.70182425,166348400
2020-05-18,76.23826599,76.61103582,75.11512542,75.80498931,135178400
2020-05-19,75.79772949,77.09998989,75.7662609,76.25521336,101729600
2020-05-20,77.27185822,77.34204943,76.61587843,76.65460844,111504800
2020-05-21,76.69577026,77.67368272,76.45855172,77.13389289,102688800
2020-05-22,77.18954468,77.27184315,76.332661,76.43432079,81803200
2020-05-26,76.66670227,78.48454499,76.61102651,78.3054252,125522000
2020-05-27,77.00073242,77.14596807,75.7856092,76.52388732,112945200
2020-05-28,77.03462982,78.29090607,76.40044175,76.67638285,133560800
2020-05-29,76.95957947,77.73658013,76.60375549,77.27667345,153532400
2020-06-01,77.90604401,78.0270725,76.78289602,76.91360887,80791200
2020-06-02,78.26670837,78.29091555,77.19923613,77.63978164,87642800
2020-06-03,78.69756317,78.95898884,78.01496072,78.58621903,104491200
2020-06-04,78.01978302,78.81856785,77.64701332,78.52084258,87560400
2020-06-05,80.24188232,80.30239656,78.24007392,78.26911958,137250400
2020-06-08,80.71630859,80.75020011,79.23008276,79.93930785,95654400
2020-06-09,83.26517487,83.65730598,80.36533709,80.39680568,147712400
2020-06-10,85.40739441,85.87456266,83.77350959,84.21163219,166651600
2020-06-11,81.30693817,84.97652288,81.20527838,84.55292316,201662400
2020-06-12,82.00891113,84.1874242,80.90029329,83.44189187,200146000
2020-06-15,83.02313995,83.67427397,80.50332534,80.6655068,138808800
2020-06-16,85.22341919,85.49452922,83.44188334,85.07334504,165428800
2020-06-17,85.10481262,86.02704912,84.98378413,85.96653488,114406400
2020-06-18,85.13871765,85.55505602,84.53115217,85.06125763,96820400
2020-06-19,84.65216827,86.30783715,83.54596609,85.84309188,264476000
2020-06-22,86.86699677,87.00980951,84.99831638,85.0443078,135445200
2020-06-23,88.72113037,90.13716495,87.68996544,88.10872661,212155600
2020-06-24,87.1550293,89.26818924,86.78225951,88.35079128,192623200
2020-06-25,88.31204987,88.35077986,86.55229864,87.30993801,137522400
2020-06-26,85.59860992,88.42825658,85.45095133,88.20798384,205256800
2020-06-29,87.57137299,87.66577875,85.02977472,85.50662726,130646000
2020-06-30,88.30237579,88.58800862,87.14050534,87.15986665,140223200
2020-07-01,88.13536835,88.92205358,88.08696138,88.37984827,110737200
2020-07-02,88.13536835,89.67485467,88.02160865,89.04066653,114041600
2020-07-06,90.4930191,90.96018738,89.5296295,89.56109809,118655600
2020-07-07,90.21222687,91.64762315,90.10088271,90.87062222,112424400
2020-07-08,92.31326294,92.34473153,91.10055519,91.18769954,117092000
2020-07-09,92.71025848,93.25730231,91.66457042,93.20404947,125642800
2020-07-10,92.87239838,92.93049706,91.69600528,92.30598606,90257200
2020-07-13,92.44400024,96.77924249,92.23098888,94.17470651,191649200
2020-07-14,93.97377014,94.16498981,90.89480551,91.82671884,170989200
2020-07-15,94.62008667,96.09421302,93.42432441,95.84489459,153198000
2020-07-16,93.45578766,94.31024859,92.85790656,93.49451767,110577600
2020-07-17,93.2669754,94.06092201,92.79496133,93.90600938,92186800
2020-07-20,95.23248291,95.37045717,93.01040144,93.35412563,90318000
2020-07-21,93.91811371,96.09662666,93.6687953,96.02158958,103433200
2020-07-22,94.1819458,94.8621253,93.53323489,93.62037186,89001600
2020-07-23,89.89511871,93.99314144,89.08664932,93.91568144,197004400
2020-07-24,89.67240906,90.01613315,86.31265766,88.09662345,185438800
2020-07-27,91.79772186,91.88970473,90.50998385,90.73267222,121214000
2020-07-28,90.28965759,91.54593365,90.28481173,91.36922943,103625600
2020-07-29,92.02039337,92.20435906,90.73507125,90.77137832,90329200
2020-07-30,93.13385773,93.23794047,90.7883247,91.19497871,158130000
2020-07-31,102.8839035,103.0339777,97.6215796,99.61613419,374336800
2020-08-03,105.4763412,108.090554,104.4645447,104.7622701,308151200
2020-08-04,106.1807098,107.2699662,104.9437949,105.6651273,173071600
2020-08-05,106.5655823,106.8850993,105.4375959,105.9023485,121776800
2020-08-06,110.283577,110.7773753,106.3090055,106.8972022,202428800
2020-08-07,107.7761993,110.2617568,106.9808212,109.805868,198045600
2020-08-10,109.3427048,110.3587528,106.6971008,109.2190308,212403600
2020-08-11,106.0908661,109.1050574,105.8313964,108.6079489,187902400
2020-08-12,109.6167221,109.8737645,106.9856672,107.1796589,165598000
2020-08-13,111.5566559,112.5581547,110.5066554,110.9940695,210082000
2020-08-14,111.4572372,111.5469586,109.6506585,111.3820649,165565200
2020-08-17,111.1662521,112.6018164,110.5406224,112.5775656,119561600
2020-08-18,112.0925827,112.5169462,110.5842733,110.9189154,105633600
2020-08-19,112.2332306,113.6445441,112.138662,112.4999748,145538000
2020-08-20,114.7236557,114.8376279,112.257494,112.2744703,126907200
2020-08-21,120.635643,121.1182026,115.6693745,115.6814962,338054800
2020-08-24,122.0784607,124.918064,120.216113,124.8331824,345937600
2020-08-25,121.076973,121.4213169,119.3576953,120.9533063,211495600
2020-08-26,122.7234802,123.179369,121.3267159,122.3912655,163022400
2020-08-27,121.2564011,123.6570842,120.1142518,123.3248695,155552400
2020-08-28,121.0599899,122.6458915,120.8368927,122.2288026,187630000
2020-08-31,125.1654053,127.0665603,122.2166916,123.7492519,225702700
2020-09-01,130.1510468,130.7524404,126.6106491,128.7736861,151948100
2020-09-02,127.4545288,133.8369571,123.1866508,133.4586679,200119000
2020-09-03,117.2504272,124.9714176,116.8818399,123.0993753,257599600
2020-09-04,117.3280106,119.9857363,107.5603763,116.4647346,332607200
2020-09-08,109.4324265,115.4171621,109.2966307,110.528494,231366600
2020-09-09,113.7973099,115.5626616,111.7991665,113.7391138,176940500
2020-09-10,110.0823212,116.8818394,109.1220492,116.7460436,182274400
2020-09-11,108.6370468,111.7700649,106.6970995,111.1298788,180860300
2020-09-14,111.8961563,112.449041,109.4130262,111.2753738,140150100
2020-09-15,112.0707474,115.2619613,110.1986981,114.7769745,184642000
2020-09-16,108.7631302,112.5169304,108.6758361,111.7700541,154679000
2020-09-17,107.0268631,108.8310142,105.4458091,106.4254843,178011000
2020-09-18,103.6319656,107.5506595,102.9044855,107.0850763,287104900
2020-09-21,106.7747116,106.8814093,100.0042916,101.4010562,195713800
2020-09-22,108.4527435,109.4712187,105.8823195,109.2966232,183055400
2020-09-23,103.9035873,108.7437541,103.5640906,108.2684691,150718700
2020-09-24,104.9705505,106.9395959,101.8472342,102.0121279,167743300
2020-09-25,108.9086533,109.0638526,104.4370736,105.1742557,149981400
2020-09-28,111.5081711,111.8573622,109.3936282,111.5566727,137672400
2020-09-29,110.6643066,111.8476759,110.1599235,111.1105011,99382200
2020-09-30,112.3326492,113.7391155,110.2084119,110.3733057,142675200
2020-10-01,113.2832184,114.1852941,112.3520446,114.1076945,116120400
2020-10-02,109.6263962,111.9058397,108.8504219,109.5003023,144712000
2020-10-05,113.0019226,113.1474201,110.1405035,110.4896946,106243800
2020-10-06,109.7622223,112.6333434,108.8795427,112.2259489,161498200
2020-10-07,111.6245728,112.0804616,110.7030933,111.1783857,96849000
2020-10-08,111.5178909,112.9049538,111.1492961,112.7594562,83477200
2020-10-09,113.4578323,113.4869304,111.4693832,111.8185743,100506900
2020-10-12,120.6647186,121.4212969,115.6984511,116.4550293,240226800
2020-10-13,117.4637985,121.6249861,116.0573398,121.5085866,262330500
2020-10-14,117.5511093,119.3358573,116.028251,117.366812,150712000
2020-10-15,117.0855255,117.5608106,114.6023952,115.1552799,112559200
2020-10-16,115.4462509,117.9002903,115.2425574,117.6383933,115393800
2020-10-19,112.497551,116.8042291,112.1871597,116.3580421,120639300
2020-10-20,113.9816055,115.407468,112.1580503,112.710935,124423700
2020-10-21,113.3608322,115.1455803,112.9534376,113.166833,89946000
2020-10-22,112.2744598,114.4957006,111.1492868,113.9234122,101988000
2020-10-23,111.5857773,113.0504397,110.8485952,112.8952403,82572600
2020-10-26,111.5954819,113.0504425,109.4906332,110.5867083,111850700
2020-10-27,113.0989227,113.7585051,111.1007794,112.0222514,92276800
2020-10-28,107.861084,111.9640764,107.7640881,111.595489,143937800
2020-10-29,111.8573608,113.419019,108.8310404,108.9959415,146129200
2020-10-30,105.5913315,108.6273463,104.4855621,107.7252705,190272600
2020-11-02,105.5040283,107.3566815,104.0975695,105.8338232,122866900
2020-11-03,107.1238937,108.1423616,105.4652397,106.3673155,107624400
2020-11-04,111.4984589,112.1192414,108.9765291,110.7127826,138235500
2020-11-05,115.4559555,116.0282438,113.3608164,114.4083822,126387100
2020-11-06,115.3247986,115.8203333,112.8373769,114.9652865,114457900
2020-11-09,113.0219727,118.5312091,112.7596312,117.0834572,154515300
2020-11-10,112.6819153,114.2559788,110.8940808,112.2738253,138023400
2020-11-11,116.1021042,116.2381342,113.1385851,113.8673204,112295000
2020-11-12,115.8300705,117.1126446,115.2082168,116.2284494,103162300
2020-11-13,115.8786392,116.2770107,114.5280503,116.053536,81581900
2020-11-16,116.8891449,117.5595763,114.8001022,115.5482672,91183000
2020-11-17,116.0049362,117.2486432,115.5871277,116.1604033,74271000
2020-11-18,114.6835175,116.4227668,114.6543692,115.2470746,76322100
2020-11-19,115.2762222,115.6843123,113.4981061,114.2559897,74113000
2020-11-20,114.0130692,115.4025248,113.9644912,115.2762134,73604300
2020-11-23,110.6220093,114.2851226,110.5248461,113.8575956,127959300
2020-11-24,111.9045868,112.5653071,109.3977357,110.6803169,113874200
2020-11-25,112.7402039,113.4397909,111.9045868,112.2738174,76499200
2020-11-27,113.2843094,114.1587931,112.9248048,113.2648797,46691300
2020-11-30,115.6745834,117.540144,113.4980887,113.6535558,169410200
2020-12-01,119.2405396,119.9692749,116.6073767,117.5790238,127728200
2020-12-02,119.5903168,119.8720953,117.4624074,118.5603659,89004200
2020-12-03,119.4542923,120.2704723,118.7449867,120.017842,78967600
2020-12-04,118.7838516,119.3765569,118.074546,119.1239266,78260400
2020-12-07,120.2413483,121.0380987,118.7838774,118.8421738,86712000
2020-12-08,120.8534546,121.4364487,119.600029,120.8437435,82225500
2020-12-09,118.3271561,122.3789218,117.5692727,120.999185,115089200
2020-12-10,119.7457962,120.3579387,116.74341,117.083485,81312200
2020-12-11,118.9393005,119.2793755,117.1320367,118.9587302,86939800
2020-12-14,118.3271561,119.8526414,118.0939629,119.1239062,79184500
2020-12-15,124.2542191,124.2736561,120.6105427,120.8145877,157243700
2020-12-16,124.1862106,124.7303306,122.9716518,123.7975577,98208600
2020-12-17,125.050972,125.9060261,124.4096814,125.2452984,94359800
2020-12-18,123.0688171,125.4396383,122.5441268,125.3036083,192541500
2020-12-21,124.5943146,124.6720481,119.9498422,121.475328,121251600
2020-12-22,128.1408234,130.5990893,125.9740397,127.8784745,168904800
2020-12-23,127.2469101,128.6752177,127.0720059,128.4128836,88223700
2020-12-24,128.228302,129.6760619,127.3829736,127.5967372,54930100
2020-12-28,132.8144226,133.4459872,129.7245776,130.1909788,124486200
2020-12-29,131.0460358,134.8548905,130.531064,134.1358812,121047300
2020-12-30,129.9286346,132.1342774,129.6177005,131.7358986,96452100
2020-12-31,128.9278412,130.9197205,127.9853424,130.2784299,99116600
2021-01-04,125.74086,129.821775,123.1659936,129.7343303,143301900
2021-01-05,127.2954941,128.0048072,124.7886425,125.2356068,97664900
2021-01-06,123.0105133,127.3343471,122.7967498,124.0987607,155088000
2021-01-07,127.208046,127.897922,124.234808,124.7206316,109578200
2021-01-08,128.3059998,128.8695568,126.537595,128.6752156,105158200
2021-01-11,125.3230438,126.4793063,124.8566573,125.5270962,100384500
2021-01-12,125.1481628,126.0129283,123.2631649,124.8566657,91951100
2021-01-13,127.1788788,127.7229987,124.8469318,125.1092659,88636800
2021-01-14,125.2550201,127.2857588,125.1092642,127.0914324,90221800
2021-01-15,123.535202,126.5278766,123.399172,125.1287026,111598500
2021-01-19,124.205658,125.0607122,123.3408926,124.1570726,90757300
2021-01-20,128.2865906,128.7335549,124.9052622,125.012144,104319500
2021-01-21,132.9893341,135.709949,129.8023328,130.0063852,120150900
2021-01-22,135.1269531,135.8848366,131.1917799,132.4160497,114459400
2021-01-25,138.8677979,140.9762702,132.6686848,139.0135538,157611700
2021-01-26,139.1009827,140.2086596,137.3617263,139.5285097,98390600
2021-01-27,138.0321655,140.2086601,136.428954,139.3633171,140843800
2021-01-28,133.203064,137.9641425,132.8241223,135.5641735,142621100
2021-01-29,128.2185516,132.8630234,126.5181693,131.978821,177523800
2021-02-01,130.3367157,131.5415632,127.2177226,129.957774,106239800
2021-02-02,131.162674,132.4452407,130.7934432,131.8816835,83305400
2021-02-03,130.1423798,131.9204953,129.8217345,131.9107693,89880900
2021-02-04,133.4945679,133.504279,130.7739536,132.4354763,84183100
2021-02-05,133.0810242,133.7232731,132.2052409,133.6551639,75693800
2021-02-08,133.2269592,133.2756171,131.2904873,132.3706275,71297200
2021-02-09,132.351181,134.1708861,132.1954965,132.944772,76774200
2021-02-10,131.7478638,133.304828,130.7844905,132.808538,73046600
2021-02-11,131.4948883,132.7209878,130.1714729,132.2441639,64280000
2021-02-12,131.7284241,131.8841235,130.0936247,130.7358737,60145100
2021-02-16,129.6070404,132.3511715,129.2177919,131.8451708,80576300
2021-02-17,127.3202667,128.6631481,125.9871259,127.7192409,97918500
2021-02-18,126.2206955,126.5028877,123.9825645,125.7244054,96856700
2021-02-19,126.3763809,127.1937955,125.3351726,126.7364377,87668800
2021-02-22,122.610466,126.2303952,122.2212249,124.5663895,103916400
2021-02-23,122.4742432,123.3013758,115.2051923,120.4307367,158273000
2021-02-24,121.977951,122.1823009,118.9418871,121.5789843,111039900
2021-02-25,117.7352371,123.0580894,117.2973456,121.3259745,148199500
2021-02-26,117.9980011,121.4914234,117.9396101,119.2922173,164560400
2021-03-01,124.3523331,124.4885663,119.4868376,120.4210119,116307900
2021-03-02,121.7541504,125.2573053,121.6471089,124.955647,102260900
2021-03-03,118.7764587,122.3282715,118.5623758,121.4524809,112966300
2021-03-04,116.8983994,120.2750546,115.429025,118.4748227,178155000
2021-03-05,118.1536789,118.6596945,114.4072492,117.7255204,153766600
2021-03-08,113.2297821,117.7449601,113.0838158,117.6768435,154376600
2021-03-09,117.83255,118.7764572,115.5944269,115.8279686,129525800
2021-03-10,116.7524261,118.883508,116.2366774,118.4164246,111943300
2021-03-11,118.6791382,119.8955118,117.9979719,119.2435373,103026500
2021-03-12,117.7741852,117.9104185,115.9544946,117.1611354,88105100
2021-03-15,120.654541,120.6642741,117.1805779,118.1439513,92403800
2021-03-16,122.1920395,123.7976543,121.3649068,122.3185397,115227900
2021-03-17,121.4038315,122.4742389,119.0489263,120.7129321,111932600
2021-03-18,117.2876129,119.8663266,117.083263,119.5743939,121229700
2021-03-19,116.7621613,118.1634264,116.4605029,116.6745859,185549500
2021-03-22,120.070694,120.5377848,117.0248965,117.0930132,111912300
2021-03-23,119.2435684,120.897834,118.8543273,120.0123176,95467100
2021-03-24,116.8594513,119.5938644,116.8399926,119.5160147,88530500
2021-03-25,117.345993,118.387216,115.7987694,116.3242436,98844700
2021-03-26,117.9493484,118.2120894,115.7209505,117.1124826,94071200
2021-03-29,118.1244888,119.282479,117.4822473,118.3774967,80819200
2021-03-30,116.6745758,117.1611253,115.6625519,116.8789257,85671900
2021-03-31,118.8640442,120.1971851,117.8909452,118.3774947,118323800
2021-04-01,119.6911774,120.8394345,119.1948948,120.3334263,75089100
2021-04-05,122.5131607,122.7661685,119.7592889,120.537771,88651200
2021-04-06,122.814827,123.7100763,122.2698939,123.0970266,80171300
2021-04-07,124.4593735,124.4788322,121.7736179,122.4450587,83466700
2021-04-08,126.8531876,126.8823793,125.0626889,125.4811144,88844600
2021-04-09,129.4221344,129.4610518,125.987097,126.3082214,106686700
2021-04-12,127.7094955,129.2761853,127.1159047,128.9550609,91420000
2021-04-13,130.8136902,131.0375136,128.3809427,128.8772327,91266500
2021-04-14,128.4782867,131.3683926,128.1182448,131.310009,87222800
2021-04-15,130.8818359,131.3683855,130.0449701,130.2201356,89347100
2021-04-16,130.5509796,131.0472548,129.6946476,130.6872129,84922400
2021-04-19,131.2126465,131.8257035,129.7529982,129.9184232,94264200
2021-04-20,129.5292206,131.8841186,128.2641888,131.3878434,94812300
2021-04-21,129.9087219,130.1519967,127.767907,128.7993896,68847100
2021-04-22,128.3906708,130.541211,127.8749295,129.4610707,84566500
2021-04-23,130.7066498,131.485117,128.6047526,128.6047526,78657500
2021-04-26,131.095871,131.426721,129.9670728,131.2029124,66905100
2021-04-27,130.774765,131.7673301,130.5022985,131.3780816,66015800
2021-04-28,129.986618,131.3878835,129.5000683,130.6969764,107760100
2021-04-29,129.8892517,133.3826884,128.8869609,132.7988231,151101000
2021-04-30,127.9236145,129.9671137,127.5441064,128.2349985,109839500
2021-05-03,128.9745331,130.4633882,128.2836411,128.4879836,75135100
